ticket_id,application,issue_type,priority,environment,component,summary,created_date,resolved_date,status,technology,version,region,issue_description,root_cause,solution,tags,service,dependency,estimated_resolution_time,business_impact,key_metric,root_cause_category
JIRA-1073,ECommerce-Portal,Bug,P2,Staging,OR Mapping / SQL,N+1 SELECT query performance degradation on catalog fetching [Subsystem-4],2026-01-27 10:41:00,2026-01-27 19:41:00,Closed,Hibernate / JPA / PostgreSQL,v1.9.4,US-West (Oregon),"Fetching product catalog list executes over 1,200 separate SQL SELECT queries for child category items.",Lazy fetch type defined on @OneToMany relation without explicit JOIN FETCH or EntityGraph specification in JPQL query.,Refactored DAO query to use explicit JOIN FETCH and configured @BatchSize(size = 25) on child collections.,"n-plus-one,hibernate-performance,jpa,sql-optimization",Product Catalog Service,PostgreSQL DB,12h,Product catalog loading taking 8.5 seconds instead of target < 500ms.,Database Queries per Request = 1200+,Code Logic / Performance
JIRA-1074,Healthcare-Claims-App,Bug,P3,UAT,Security / CORS,CORS preflight request failure for secondary domain origins [Subsystem-5],2026-01-29 11:58:00,2026-01-29 19:58:00,Closed,Spring Security 5,v4.0.0,EU-Central (Frankfurt),Browser blocking REST callouts from new partner domain with 'Response to preflight request doesn't pass access control check'.,CorsConfigurationBean allowed domain list was hardcoded and missing new sub-domain origins.,Externalized CORS allowed-origins setting into application.yml dynamic property list backed by Spring Cloud Config.,"cors,spring-security,http-403,web-api",Customer Portal Backend,Frontend Web App,8h,Partner portal users unable to access account summary dashboard.,HTTP 403 Preflight Errors,Configuration Error
JIRA-1075,Logistics-Tracker-J2EE,Bug,P3,QA,Transaction / JTA,Spring @Transactional rollback ignored on checked Exception [Subsystem-1],2026-01-31 12:15:00,2026-02-01 19:15:00,Closed,Spring Framework / JTA,v2.4.1,AP-Southeast (Singapore),Database updates commit successfully even when custom OrderProcessingException is thrown during checkout workflow.,Spring declarative transaction management defaults to rolling back only on Unchecked (RuntimeException) exceptions.,Annotated service methods with @Transactional(rollbackFor = Exception.class) to ensure all checked exceptions trigger rollback.,"transaction-rollback,spring-tx,data-integrity",Inventory Service,Inventory DB,48h,Inventory counts deducted without corresponding order creation.,Data Inconsistency Count = 14 records,Framework Misuse
JIRA-1076,CoreBanking-EE,Task,P3,Development,Batch Processing,Spring Scheduled batch job executing concurrently across cluster [Subsystem-2],2026-02-02 13:32:00,2026-02-02 16:32:00,Resolved,Spring Batch / ShedLock,v2.5.0-RC1,US-East (N. Virginia),Nightly billing batch job runs simultaneously on all 4 application nodes causing duplicate invoice generation.,@Scheduled annotation used without a distributed lock mechanism across clustered instance nodes.,Integrated ShedLock library with JDBC database lock provider to guarantee single-node execution of scheduled tasks.,"spring-scheduled,shedlock,batch-job,duplicate-task",Billing Service,PostgreSQL DB,12h,Duplicate invoice emails sent to 120 customers.,Duplicate Jobs Executed = 4,Architecture / Design
JIRA-1077,ECommerce-Portal,Bug,P3,Production,Web Container / Tomcat,HTTP 400 Bad Request on large JSON payload submission [Subsystem-3],2026-02-04 14:49:00,2026-02-04 18:49:00,Closed,Apache Tomcat 9 / Spring MVC,v3.1.2,US-West (Oregon),Users unable to upload documents with base64 strings larger than 2MB; server returns immediate HTTP 400.,"Tomcat default maxPostSize parameter set to 2097152 bytes (2MB), rejecting larger request bodies.",Configured maxPostSize in Tomcat server.xml / application.properties to 10485760 bytes (10MB).,"tomcat,max-post-size,http-400,payload-limit",Document Management Service,Tomcat Web Server,48h,Users unable to attach PDF contracts > 2MB.,HTTP 400 Error Count on Uploads,Configuration Error
JIRA-1078,Healthcare-Claims-App,Improvement,P4,Production,Logging / MDC,Missing Correlation ID in async executor log statements [Subsystem-4],2026-02-06 15:06:00,2026-02-08 07:06:00,Closed,Slf4j / Logback / Spring Async,v1.9.4,EU-Central (Frankfurt),Traceability lost in Kibana when log events transition from HTTP request threads to @Async background executor threads.,Logback Mapped Diagnostic Context (MDC) context map is bound to ThreadLocal and not transferred to pool worker threads.,Implemented custom TaskDecorator to copy parent thread MDC context to child task execution threads.,"mdc,slf4j,async-executor,correlation-id,logging",Audit Logging Service,ELK Stack,72h,Increased mean time to resolution (MTTR) during log tracing.,Unlinked Async Logs = 100%,Observability
JIRA-1079,Logistics-Tracker-J2EE,Bug,P4,Production,Localization / i18n,Garbled characters in exported PDF invoices for EU locales [Subsystem-5],2026-02-08 16:23:00,2026-02-08 23:23:00,Closed,Apache PDFBox / Java Core API,v4.0.0,AP-Southeast (Singapore),"Special UTF-8 characters (e.g., German umlauts ä, ö, ü) render as question marks in output PDF documents.",ServletOutputStream was utilizing default OS platform encoding (ISO-8859-1) instead of UTF-8 explicit encoding.,Set response.setCharacterEncoding('UTF-8') and loaded explicit TrueType UTF-8 font into Apache PDFBox instance.,"pdfbox,utf-8,encoding,i18n,pdf-export",Invoice Generation Service,PDF Engine,8h,Minor formatting issue in German customer invoices.,Encoding Defect Count,Code Bug
JIRA-1080,CoreBanking-EE,Task,P4,Staging,Build / Code Quality,SonarQube quality gate failure due to unused imports and dead code [Subsystem-1],2026-02-10 17:40:00,2026-02-11 10:40:00,Closed,SonarQube / Maven / Java 11,v2.4.1,US-East (N. Virginia),Automated build pipeline blocked due to minor SonarQube rule violations regarding code cleanliness.,Accumulated unused import statements and deprecated utility method calls following feature refactoring.,"Executed automatic IDE code cleanup, removed unused imports, and updated SonarQube quality gate thresholds for non-critical modules.","sonarqube,code-quality,maven,ci-cd",Core Utilities Library,CI/CD Pipeline,48h,Build pipeline delayed by 1 hour.,SonarQube Quality Gate Status = Failed,Technical Debt
JIRA-1081,ECommerce-Portal,Incident,P1,UAT,Database / Connection Pool,Database Connection Pool Exhaustion under high load [Subsystem-2],2026-02-12 18:57:00,2026-02-12 20:57:00,Closed,HikariCP / Oracle 19c,v2.5.0-RC1,US-West (Oregon),"HTTP 500 errors occurring across checkout workflows. Logs indicate 'Connection is not available, request timed out after 30000ms'.",Connections were leaked in legacy DAO classes where PreparedStatement and ResultSet objects were not closed in finally blocks under exception scenarios.,Refactored legacy JDBC DAO code to use Java try-with-resources blocks ensuring deterministic connection cleanup. Increased pool max-size to 50.,"connection-leak,hikaricp,jdbc,oracle,production-down",Order Processing Service,Oracle DB Cluster,2h,Checkout failures affecting ~15% of active users during flash sale.,HTTP 500 Error Rate > 12%,Resource Leak
JIRA-1082,Healthcare-Claims-App,Incident,P1,QA,JVM / Memory,OutOfMemoryError: Java heap space during bulk report generation [Subsystem-3],2026-02-14 19:14:00,2026-02-14 21:14:00,Closed,Spring 5 / Hibernate 5 / Java 11,v3.1.2,EU-Central (Frankfurt),Exporting monthly reconciliation reports with >100k rows causes heap exhaustion and crashes the app server node.,Hibernate list() method fetches the entire ResultSet into JVM heap memory at once without applying pagination or object streaming.,Implemented JPA StatelessSession with ScrollableResults and dynamic batch fetching to stream data chunks directly to CSV output.,"oom,java-heap,hibernate,memory-leak,batch-processing",Reporting Service,PostgreSQL / Data Warehouse,2h,Finance team unable to generate end-of-month financial settlement reports.,JVM Heap Utilization = 100%,Memory Management
JIRA-1083,Logistics-Tracker-J2EE,Incident,P1,Development,Concurrency / Threading,High CPU utilization and thread deadlock during peak traffic [Subsystem-4],2026-02-16 20:31:00,2026-02-19 18:31:00,Closed,JBoss EAP 7.4 / Java 11,v1.9.4,AP-Southeast (Singapore),Application server CPU spiking to 100% with worker threads stuck in BLOCKED state during morning rush hours.,Synchronized block on a shared singleton bean in legacy audit logger created severe contention across 200 HTTP worker threads.,Replaced manual synchronized block with ConcurrentHashMap and asynchronous non-blocking logging using Log4j2 AsyncAppender.,"thread-lock,cpu-spike,jboss,concurrency,deadlock",Core Banking API,User Auth Engine,72h,Mobile banking login delayed or timing out for 40 minutes.,CPU Load > 98%,Concurrency Bug
JIRA-1084,CoreBanking-EE,Incident,P1,Production,Integration / HTTP Client,Payment gateway client thread pool starvation on upstream latency [Subsystem-5],2026-02-18 09:48:00,2026-02-19 11:48:00,Closed,Apache HttpClient / JAX-RS,v4.0.0,US-East (N. Virginia),Payment requests hanging indefinitely leading to total exhaustion of Tomcat worker threads.,"Default socket timeout on Apache HttpClient was unset (infinite), causing threads to wait indefinitely when third-party API stalled.",Configured ConnectTimeout (1000ms) and SocketTimeout (3000ms) alongside Resilience4j Circuit Breaker and fallback handling.,"http-client,timeout,circuit-breaker,payment-gateway",Payment Service,Third-Party Payment Gateway,72h,E-commerce platform unable to accept credit card payments globally.,Active Thread Count = Max Limit,Configuration Error
JIRA-1085,ECommerce-Portal,Bug,P2,Production,Caching / Redis,HTTP Session state corruption across clustered JBoss nodes [Subsystem-1],2026-02-20 10:05:00,2026-02-20 11:05:00,Closed,Redis / Spring Session,v2.4.1,US-West (Oregon),Users intermittently losing session data or seeing authorization errors after load balancer redirects traffic between nodes.,Non-serializable object stored inside HttpSession triggering Java Serialization failure during Redis session replication.,Implemented java.io.Serializable on custom DTO classes and added transient modifiers to non-essential cached fields.,"session-replication,redis,serialization,jboss-cluster",User Management Service,Redis Cluster,12h,Users forced to re-authenticate repeatedly during browsing.,Session Drop Rate = 8%,Serialization Error
JIRA-1086,Healthcare-Claims-App,Bug,P2,Production,JMS / Messaging,ActiveMQ queue consumer stuck due to unhandled Poison Pill message [Subsystem-2],2026-02-22 11:22:00,2026-02-22 21:22:00,Closed,ActiveMQ / JMS 2.0,v2.5.0-RC1,EU-Central (Frankfurt),Notification queue depth escalating continuously. Messages not consuming despite active consumer threads.,Uncaught ClassCastException during JMS ObjectMessage payload deserialization causing continuous redelivery loops without acknowledgment.,Configured ActiveMQ Dead Letter Queue (DLQ) with maxRedelivery attempt threshold of 3 and custom MessageListener exception handler.,"jms,activemq,poison-pill,dlq,consumer-stall",Notification Service,ActiveMQ Broker,48h,SMS and Email notifications delayed by over 3 hours.,"JMS Queue Depth > 45,000",Error Handling
JIRA-1087,Logistics-Tracker-J2EE,Bug,P2,Staging,JVM / Metaspace,Metaspace OutOfMemoryError after dynamic hot deployments [Subsystem-3],2026-02-24 12:39:00,2026-02-24 18:39:00,Closed,Tomcat 9 / Java 8,v3.1.2,AP-Southeast (Singapore),Tomcat server crashes with java.lang.OutOfMemoryError: Metaspace after multiple web app redeployments.,"ThreadLocal variables in custom logging context were not removed on web application shutdown, pinning WebappClassLoader in memory.",Added ServletContextListener to explicitly invoke ThreadLocal.remove() and unregister JDBC drivers on contextDestroyed.,"metaspace,classloader,memory-leak,tomcat-redeploy",Admin Portal,Tomcat Container,8h,Staging/UAT environment frequent crashes during continuous deployment cycles.,Metaspace Usage = 100%,Memory Management
JIRA-1088,CoreBanking-EE,Vulnerability,P2,UAT,Security / XML Parsing,XML External Entity (XXE) vulnerability in SOAP endpoint [Subsystem-4],2026-02-26 13:56:00,2026-02-26 15:56:00,Closed,Apache CXF / JAX-WS,v1.9.4,US-East (N. Virginia),Security penetration testing identified XXE vulnerability in parsing incoming XML SOAP requests.,SAXParserFactory instance used for parsing XML payloads was initialized without disabling external DTD evaluation.,Configured XMLInputFactory and DocumentBuilderFactory with FEATURE_SECURE_PROCESSING and set disallow-doctype-decl to true.,"xxe,security-vulnerability,soap,cxf,xml-parser",B2B Integration Gateway,External Vendor APIs,8h,Potential security compliance violation (PCI-DSS / OWASP Top 10).,Pen-Test Security Vulnerability Level: High,Security Vulnerability
JIRA-1089,ECommerce-Portal,Bug,P2,QA,OR Mapping / SQL,N+1 SELECT query performance degradation on catalog fetching [Subsystem-5],2026-02-28 14:13:00,2026-03-01 22:13:00,Closed,Hibernate / JPA / PostgreSQL,v4.0.0,US-West (Oregon),"Fetching product catalog list executes over 1,200 separate SQL SELECT queries for child category items.",Lazy fetch type defined on @OneToMany relation without explicit JOIN FETCH or EntityGraph specification in JPQL query.,Refactored DAO query to use explicit JOIN FETCH and configured @BatchSize(size = 25) on child collections.,"n-plus-one,hibernate-performance,jpa,sql-optimization",Product Catalog Service,PostgreSQL DB,48h,Product catalog loading taking 8.5 seconds instead of target < 500ms.,Database Queries per Request = 1200+,Code Logic / Performance
JIRA-1090,Healthcare-Claims-App,Bug,P3,Development,Security / CORS,CORS preflight request failure for secondary domain origins [Subsystem-1],2026-01-01 15:30:00,2026-01-01 16:30:00,Closed,Spring Security 5,v2.4.1,EU-Central (Frankfurt),Browser blocking REST callouts from new partner domain with 'Response to preflight request doesn't pass access control check'.,CorsConfigurationBean allowed domain list was hardcoded and missing new sub-domain origins.,Externalized CORS allowed-origins setting into application.yml dynamic property list backed by Spring Cloud Config.,"cors,spring-security,http-403,web-api",Customer Portal Backend,Frontend Web App,2h,Partner portal users unable to access account summary dashboard.,HTTP 403 Preflight Errors,Configuration Error
JIRA-1091,Logistics-Tracker-J2EE,Bug,P3,Production,Transaction / JTA,Spring @Transactional rollback ignored on checked Exception [Subsystem-2],2026-01-03 16:47:00,2026-01-04 01:47:00,Closed,Spring Framework / JTA,v2.5.0-RC1,AP-Southeast (Singapore),Database updates commit successfully even when custom OrderProcessingException is thrown during checkout workflow.,Spring declarative transaction management defaults to rolling back only on Unchecked (RuntimeException) exceptions.,Annotated service methods with @Transactional(rollbackFor = Exception.class) to ensure all checked exceptions trigger rollback.,"transaction-rollback,spring-tx,data-integrity",Inventory Service,Inventory DB,12h,Inventory counts deducted without corresponding order creation.,Data Inconsistency Count = 14 records,Framework Misuse
JIRA-1092,CoreBanking-EE,Task,P3,Production,Batch Processing,Spring Scheduled batch job executing concurrently across cluster [Subsystem-3],2026-01-05 17:04:00,2026-01-06 06:04:00,Closed,Spring Batch / ShedLock,v3.1.2,US-East (N. Virginia),Nightly billing batch job runs simultaneously on all 4 application nodes causing duplicate invoice generation.,@Scheduled annotation used without a distributed lock mechanism across clustered instance nodes.,Integrated ShedLock library with JDBC database lock provider to guarantee single-node execution of scheduled tasks.,"spring-scheduled,shedlock,batch-job,duplicate-task",Billing Service,PostgreSQL DB,72h,Duplicate invoice emails sent to 120 customers.,Duplicate Jobs Executed = 4,Architecture / Design
JIRA-1093,ECommerce-Portal,Bug,P3,Production,Web Container / Tomcat,HTTP 400 Bad Request on large JSON payload submission [Subsystem-4],2026-01-07 18:21:00,2026-01-08 09:21:00,Closed,Apache Tomcat 9 / Spring MVC,v1.9.4,US-West (Oregon),Users unable to upload documents with base64 strings larger than 2MB; server returns immediate HTTP 400.,"Tomcat default maxPostSize parameter set to 2097152 bytes (2MB), rejecting larger request bodies.",Configured maxPostSize in Tomcat server.xml / application.properties to 10485760 bytes (10MB).,"tomcat,max-post-size,http-400,payload-limit",Document Management Service,Tomcat Web Server,24h,Users unable to attach PDF contracts > 2MB.,HTTP 400 Error Count on Uploads,Configuration Error
JIRA-1094,Healthcare-Claims-App,Improvement,P4,Staging,Logging / MDC,Missing Correlation ID in async executor log statements [Subsystem-5],2026-01-09 19:38:00,2026-01-09 20:38:00,Closed,Slf4j / Logback / Spring Async,v4.0.0,EU-Central (Frankfurt),Traceability lost in Kibana when log events transition from HTTP request threads to @Async background executor threads.,Logback Mapped Diagnostic Context (MDC) context map is bound to ThreadLocal and not transferred to pool worker threads.,Implemented custom TaskDecorator to copy parent thread MDC context to child task execution threads.,"mdc,slf4j,async-executor,correlation-id,logging",Audit Logging Service,ELK Stack,8h,Increased mean time to resolution (MTTR) during log tracing.,Unlinked Async Logs = 100%,Observability
JIRA-1095,Logistics-Tracker-J2EE,Bug,P4,UAT,Localization / i18n,Garbled characters in exported PDF invoices for EU locales [Subsystem-1],2026-01-11 20:55:00,2026-01-12 08:55:00,Closed,Apache PDFBox / Java Core API,v2.4.1,AP-Southeast (Singapore),"Special UTF-8 characters (e.g., German umlauts ä, ö, ü) render as question marks in output PDF documents.",ServletOutputStream was utilizing default OS platform encoding (ISO-8859-1) instead of UTF-8 explicit encoding.,Set response.setCharacterEncoding('UTF-8') and loaded explicit TrueType UTF-8 font into Apache PDFBox instance.,"pdfbox,utf-8,encoding,i18n,pdf-export",Invoice Generation Service,PDF Engine,24h,Minor formatting issue in German customer invoices.,Encoding Defect Count,Code Bug
JIRA-1096,CoreBanking-EE,Task,P4,QA,Build / Code Quality,SonarQube quality gate failure due to unused imports and dead code [Subsystem-2],2026-01-13 09:12:00,2026-01-14 06:12:00,Resolved,SonarQube / Maven / Java 11,v2.5.0-RC1,US-East (N. Virginia),Automated build pipeline blocked due to minor SonarQube rule violations regarding code cleanliness.,Accumulated unused import statements and deprecated utility method calls following feature refactoring.,"Executed automatic IDE code cleanup, removed unused imports, and updated SonarQube quality gate thresholds for non-critical modules.","sonarqube,code-quality,maven,ci-cd",Core Utilities Library,CI/CD Pipeline,24h,Build pipeline delayed by 1 hour.,SonarQube Quality Gate Status = Failed,Technical Debt
JIRA-1097,ECommerce-Portal,Incident,P1,Development,Database / Connection Pool,Database Connection Pool Exhaustion under high load [Subsystem-3],2026-01-15 10:29:00,2026-01-17 19:29:00,Resolved,HikariCP / Oracle 19c,v3.1.2,US-West (Oregon),"HTTP 500 errors occurring across checkout workflows. Logs indicate 'Connection is not available, request timed out after 30000ms'.",Connections were leaked in legacy DAO classes where PreparedStatement and ResultSet objects were not closed in finally blocks under exception scenarios.,Refactored legacy JDBC DAO code to use Java try-with-resources blocks ensuring deterministic connection cleanup. Increased pool max-size to 50.,"connection-leak,hikaricp,jdbc,oracle,production-down",Order Processing Service,Oracle DB Cluster,72h,Checkout failures affecting ~15% of active users during flash sale.,HTTP 500 Error Rate > 12%,Resource Leak
JIRA-1098,Healthcare-Claims-App,Incident,P1,Production,JVM / Memory,OutOfMemoryError: Java heap space during bulk report generation [Subsystem-4],2026-01-17 11:46:00,2026-01-17 17:46:00,Closed,Spring 5 / Hibernate 5 / Java 11,v1.9.4,EU-Central (Frankfurt),Exporting monthly reconciliation reports with >100k rows causes heap exhaustion and crashes the app server node.,Hibernate list() method fetches the entire ResultSet into JVM heap memory at once without applying pagination or object streaming.,Implemented JPA StatelessSession with ScrollableResults and dynamic batch fetching to stream data chunks directly to CSV output.,"oom,java-heap,hibernate,memory-leak,batch-processing",Reporting Service,PostgreSQL / Data Warehouse,8h,Finance team unable to generate end-of-month financial settlement reports.,JVM Heap Utilization = 100%,Memory Management
JIRA-1099,Logistics-Tracker-J2EE,Incident,P1,Production,Concurrency / Threading,High CPU utilization and thread deadlock during peak traffic [Subsystem-5],2026-01-19 12:03:00,2026-01-19 15:03:00,Closed,JBoss EAP 7.4 / Java 11,v4.0.0,AP-Southeast (Singapore),Application server CPU spiking to 100% with worker threads stuck in BLOCKED state during morning rush hours.,Synchronized block on a shared singleton bean in legacy audit logger created severe contention across 200 HTTP worker threads.,Replaced manual synchronized block with ConcurrentHashMap and asynchronous non-blocking logging using Log4j2 AsyncAppender.,"thread-lock,cpu-spike,jboss,concurrency,deadlock",Core Banking API,User Auth Engine,8h,Mobile banking login delayed or timing out for 40 minutes.,CPU Load > 98%,Concurrency Bug
JIRA-1100,CoreBanking-EE,Incident,P1,Production,Integration / HTTP Client,Payment gateway client thread pool starvation on upstream latency [Subsystem-1],2026-01-21 13:20:00,2026-01-21 17:20:00,Closed,Apache HttpClient / JAX-RS,v2.4.1,US-East (N. Virginia),Payment requests hanging indefinitely leading to total exhaustion of Tomcat worker threads.,"Default socket timeout on Apache HttpClient was unset (infinite), causing threads to wait indefinitely when third-party API stalled.",Configured ConnectTimeout (1000ms) and SocketTimeout (3000ms) alongside Resilience4j Circuit Breaker and fallback handling.,"http-client,timeout,circuit-breaker,payment-gateway",Payment Service,Third-Party Payment Gateway,4h,E-commerce platform unable to accept credit card payments globally.,Active Thread Count = Max Limit,Configuration Error
